City,Item,Price
Kolhapur,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Kolhapur,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Kolhapur,Skincare Basics (Nykaa avg)per month,"₹1,200"
Kolhapur,Amazon Prime Membershipper month,₹149
Kolhapur,Gym Membershipper month,₹800
Kolhapur,Movie Ticket (Multiplex)per ticket,₹170
Kolhapur,Netflix (Standard Plan)per month,₹649
Kolhapur,Spotify Premiumper month,₹119
Kolhapur,"Haircut (Men, basic salon)per cut",₹70
Kolhapur,"Domestic Beer (pint, restaurant)per pint",₹170
Kolhapur,"Imported Beer (bottle, restaurant)per bottle",₹340
Hubli Dharwad,Veg Thali (local restaurant)per plate,₹70
Hubli Dharwad,Non-Veg Thali (local restaurant)per plate,₹130
Hubli Dharwad,Meal for Two (high-end restaurant)per meal,₹900
Hubli Dharwad,Chai (regular cup)per cup,₹10
Hubli Dharwad,Coffee (Cappuccino)per cup,₹120
Hubli Dharwad,Specialty Coffee (Third Wave)per cup,₹253
Hubli Dharwad,Street Food (Vada Pav / Samosa)per piece,₹10
Hubli Dharwad,Biryani (chicken)per plate,₹160
Hubli Dharwad,Dosa (plain)per plate,₹40
Hubli Dharwad,Fast Food Combo (McDonald's)per meal,₹230
Hubli Dharwad,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Hubli Dharwad,Bottled Water (1 litre)per bottle,₹20
Hubli Dharwad,Rice (Basmati)1 kg,₹78
Hubli Dharwad,Wheat Flour (Atta)1 kg,₹42
Hubli Dharwad,Toor Dal1 kg,₹142
Hubli Dharwad,Milk (Full Cream)1 litre,₹50
Hubli Dharwad,Eggs12 pcs,₹68
Hubli Dharwad,Chicken1 kg,₹210
Hubli Dharwad,Paneer1 kg,₹330
Hubli Dharwad,Onions1 kg,₹26
Hubli Dharwad,Tomatoes1 kg,₹32
Hubli Dharwad,Potatoes1 kg,₹28
Hubli Dharwad,Cooking Oil (Sunflower)1 litre,₹145
Hubli Dharwad,Sugar1 kg,₹42
Hubli Dharwad,Apples (Shimla)1 kg,₹200
Hubli Dharwad,Bananas1 dozen,₹38
Hubli Dharwad,"Bread (White, Sliced)1 loaf",₹38
Hubli Dharwad,Whey Protein (1 kg)per kg,"₹3,000"
Hubli Dharwad,Auto Rickshaw (minimum fare)per ride,₹20
Hubli Dharwad,Auto Rickshaw (per km after min)per km,₹10
Hubli Dharwad,Metro / Local Train (monthly pass)per month,₹600
Hubli Dharwad,Bus (monthly pass)per month,₹400
Hubli Dharwad,Ola/Uber (avg ride)per ride,₹135
Hubli Dharwad,Petrol1 litre,₹103
Hubli Dharwad,Diesel1 litre,₹88
Hubli Dharwad,Two Wheeler EMI (avg)per month,"₹3,500"
Hubli Dharwad,Car EMI (avg)per month,"₹15,000"
Hubli Dharwad,Electricityper month,"₹1,200"
Hubli Dharwad,Water Billper month,₹180
Hubli Dharwad,Cooking Gas (LPG Cylinder)per cylinder,₹803
Hubli Dharwad,Broadband Internetper month,₹550
Hubli Dharwad,Mobile Plan (Jio/Airtel)per month,₹299
Hubli Dharwad,1 BHK in City Centreper month,"₹8,000"
Hubli Dharwad,1 BHK Outside City Centreper month,"₹5,000"
Hubli Dharwad,2 BHK in City Centreper month,"₹14,000"
Hubli Dharwad,2 BHK Outside City Centreper month,"₹8,000"
Hubli Dharwad,3 BHK in City Centreper month,"₹22,000"
Hubli Dharwad,3 BHK Outside City Centreper month,"₹13,000"
Hubli Dharwad,Home Loan EMI (2BHK avg)per month,"₹28,000"
Hubli Dharwad,PG - Private Room (with meals)per month,"₹7,000"
Hubli Dharwad,PG - Private Room (without meals)per month,"₹5,000"
Hubli Dharwad,PG - Double Sharing (with meals)per month,"₹5,000"
Hubli Dharwad,PG - Double Sharing (without meals)per month,"₹3,500"
Hubli Dharwad,PG - Triple Sharing (with meals)per month,"₹4,000"
Hubli Dharwad,PG - Triple Sharing (without meals)per month,"₹2,800"
Hubli Dharwad,"Cook (part-time, 2 meals/day)per month","₹6,133"
Hubli Dharwad,Maid / Cleaning Helpper month,"₹2,300"
Hubli Dharwad,Laundry / Ironing (dhobi)per month,"₹1,173"
Hubli Dharwad,Miscellaneous Monthly Spendper month,"₹2,300"
Hubli Dharwad,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Hubli Dharwad,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Hubli Dharwad,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Hubli Dharwad,Skincare Basics (Nykaa avg)per month,"₹1,200"
Hubli Dharwad,Amazon Prime Membershipper month,₹149
Hubli Dharwad,Gym Membershipper month,₹800
Hubli Dharwad,Movie Ticket (Multiplex)per ticket,₹160
Hubli Dharwad,Netflix (Standard Plan)per month,₹649
Hubli Dharwad,Spotify Premiumper month,₹119
Hubli Dharwad,"Haircut (Men, basic salon)per cut",₹70
Hubli Dharwad,"Domestic Beer (pint, restaurant)per pint",₹170
Hubli Dharwad,"Imported Beer (bottle, restaurant)per bottle",₹340
Warangal,Veg Thali (local restaurant)per plate,₹70
Warangal,Non-Veg Thali (local restaurant)per plate,₹120
Warangal,Meal for Two (high-end restaurant)per meal,₹800
Warangal,Chai (regular cup)per cup,₹10
Warangal,Coffee (Cappuccino)per cup,₹110
Warangal,Specialty Coffee (Third Wave)per cup,₹247
Warangal,Street Food (Vada Pav / Samosa)per piece,₹10
Warangal,Biryani (chicken)per plate,₹140
Warangal,Dosa (plain)per plate,₹40
Warangal,Fast Food Combo (McDonald's)per meal,₹220
Warangal,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Warangal,Bottled Water (1 litre)per bottle,₹20
Warangal,Rice (Basmati)1 kg,₹75
Warangal,Wheat Flour (Atta)1 kg,₹42
Warangal,Toor Dal1 kg,₹138
Warangal,Milk (Full Cream)1 litre,₹50
Warangal,Eggs12 pcs,₹65
Warangal,Chicken1 kg,₹200
Warangal,Paneer1 kg,₹320
Warangal,Onions1 kg,₹25
Warangal,Tomatoes1 kg,₹30
Warangal,Potatoes1 kg,₹25
Warangal,Cooking Oil (Sunflower)1 litre,₹140
Warangal,Sugar1 kg,₹42
Warangal,Apples (Shimla)1 kg,₹210
Warangal,Bananas1 dozen,₹38
Warangal,"Bread (White, Sliced)1 loaf",₹36
Warangal,Whey Protein (1 kg)per kg,"₹3,000"
Warangal,Auto Rickshaw (minimum fare)per ride,₹18
Warangal,Auto Rickshaw (per km after min)per km,₹10
Warangal,Metro / Local Train (monthly pass)per month,₹500
Warangal,Bus (monthly pass)per month,₹350
Warangal,Ola/Uber (avg ride)per ride,₹120
Warangal,Petrol1 litre,₹109
Warangal,Diesel1 litre,₹97
Warangal,Two Wheeler EMI (avg)per month,"₹3,500"
Warangal,Car EMI (avg)per month,"₹15,000"
Warangal,Electricityper month,"₹1,200"
Warangal,Water Billper month,₹150
Warangal,Cooking Gas (LPG Cylinder)per cylinder,₹803
Warangal,Broadband Internetper month,₹500
Warangal,Mobile Plan (Jio/Airtel)per month,₹299
Warangal,1 BHK in City Centreper month,"₹7,000"
Warangal,1 BHK Outside City Centreper month,"₹4,500"
Warangal,2 BHK in City Centreper month,"₹12,000"
Warangal,2 BHK Outside City Centreper month,"₹7,000"
Warangal,3 BHK in City Centreper month,"₹18,000"
Warangal,3 BHK Outside City Centreper month,"₹11,000"
Warangal,Home Loan EMI (2BHK avg)per month,"₹24,000"
Warangal,PG - Private Room (with meals)per month,"₹6,500"
Warangal,PG - Private Room (without meals)per month,"₹5,000"
Warangal,PG - Double Sharing (with meals)per month,"₹4,500"
Warangal,PG - Double Sharing (without meals)per month,"₹3,200"
Warangal,PG - Triple Sharing (with meals)per month,"₹3,500"
Warangal,PG - Triple Sharing (without meals)per month,"₹2,500"
Warangal,"Cook (part-time, 2 meals/day)per month","₹5,867"
Warangal,Maid / Cleaning Helpper month,"₹2,200"
Warangal,Laundry / Ironing (dhobi)per month,"₹1,127"
Warangal,Miscellaneous Monthly Spendper month,"₹2,200"
Warangal,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Warangal,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Warangal,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Warangal,Skincare Basics (Nykaa avg)per month,"₹1,200"
Warangal,Amazon Prime Membershipper month,₹149
Warangal,Gym Membershipper month,₹700
Warangal,Movie Ticket (Multiplex)per ticket,₹150
Warangal,Netflix (Standard Plan)per month,₹649
Warangal,Spotify Premiumper month,₹119
Warangal,"Haircut (Men, basic salon)per cut",₹60
Warangal,"Domestic Beer (pint, restaurant)per pint",₹160
Warangal,"Imported Beer (bottle, restaurant)per bottle",₹320
Raipur,Veg Thali (local restaurant)per plate,₹70
Raipur,Non-Veg Thali (local restaurant)per plate,₹130
Raipur,Meal for Two (high-end restaurant)per meal,₹800
Raipur,Chai (regular cup)per cup,₹10
Raipur,Coffee (Cappuccino)per cup,₹120
Raipur,Specialty Coffee (Third Wave)per cup,₹253
Raipur,Street Food (Vada Pav / Samosa)per piece,₹10
Raipur,Biryani (chicken)per plate,₹150
Raipur,Dosa (plain)per plate,₹50
Raipur,Fast Food Combo (McDonald's)per meal,₹220
Raipur,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Raipur,Bottled Water (1 litre)per bottle,₹20
Raipur,Rice (Basmati)1 kg,₹78
Raipur,Wheat Flour (Atta)1 kg,₹40
Raipur,Toor Dal1 kg,₹135
Raipur,Milk (Full Cream)1 litre,₹52
Raipur,Eggs12 pcs,₹68
Raipur,Chicken1 kg,₹200
Raipur,Paneer1 kg,₹320
Raipur,Onions1 kg,₹25
Raipur,Tomatoes1 kg,₹30
Raipur,Potatoes1 kg,₹22
Raipur,Cooking Oil (Sunflower)1 litre,₹138
Raipur,Sugar1 kg,₹40
Raipur,Apples (Shimla)1 kg,₹185
Raipur,Bananas1 dozen,₹38
Raipur,"Bread (White, Sliced)1 loaf",₹36
Raipur,Whey Protein (1 kg)per kg,"₹3,000"
Raipur,Auto Rickshaw (minimum fare)per ride,₹18
Raipur,Auto Rickshaw (per km after min)per km,₹10
Raipur,Metro / Local Train (monthly pass)per month,₹500
Raipur,Bus (monthly pass)per month,₹350
Raipur,Ola/Uber (avg ride)per ride,₹120
Raipur,Petrol1 litre,₹103
Raipur,Diesel1 litre,₹90
Raipur,Two Wheeler EMI (avg)per month,"₹3,500"
Raipur,Car EMI (avg)per month,"₹15,000"
Raipur,Electricityper month,"₹1,200"
Raipur,Water Billper month,₹150
Raipur,Cooking Gas (LPG Cylinder)per cylinder,₹803
Raipur,Broadband Internetper month,₹500
Raipur,Mobile Plan (Jio/Airtel)per month,₹299
Raipur,1 BHK in City Centreper month,"₹8,000"
Raipur,1 BHK Outside City Centreper month,"₹4,500"
Raipur,2 BHK in City Centreper month,"₹13,000"
Raipur,2 BHK Outside City Centreper month,"₹7,500"
Raipur,3 BHK in City Centreper month,"₹20,000"
Raipur,3 BHK Outside City Centreper month,"₹12,000"
Raipur,Home Loan EMI (2BHK avg)per month,"₹26,000"
Raipur,PG - Private Room (with meals)per month,"₹7,000"
Raipur,PG - Private Room (without meals)per month,"₹5,000"
Raipur,PG - Double Sharing (with meals)per month,"₹5,000"
Raipur,PG - Double Sharing (without meals)per month,"₹3,500"
Raipur,PG - Triple Sharing (with meals)per month,"₹4,000"
Raipur,PG - Triple Sharing (without meals)per month,"₹2,500"
Raipur,"Cook (part-time, 2 meals/day)per month","₹6,133"
Raipur,Maid / Cleaning Helpper month,"₹2,300"
Raipur,Laundry / Ironing (dhobi)per month,"₹1,173"
Raipur,Miscellaneous Monthly Spendper month,"₹2,300"
Raipur,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Raipur,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Raipur,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Raipur,Skincare Basics (Nykaa avg)per month,"₹1,200"
Raipur,Amazon Prime Membershipper month,₹149
Raipur,Gym Membershipper month,₹700
Raipur,Movie Ticket (Multiplex)per ticket,₹150
Raipur,Netflix (Standard Plan)per month,₹649
Raipur,Spotify Premiumper month,₹119
Raipur,"Haircut (Men, basic salon)per cut",₹60
Raipur,"Domestic Beer (pint, restaurant)per pint",₹160
Raipur,"Imported Beer (bottle, restaurant)per bottle",₹320
Gwalior,Veg Thali (local restaurant)per plate,₹65
Gwalior,Non-Veg Thali (local restaurant)per plate,₹120
Gwalior,Meal for Two (high-end restaurant)per meal,₹800
Gwalior,Chai (regular cup)per cup,₹10
Gwalior,Coffee (Cappuccino)per cup,₹110
Gwalior,Specialty Coffee (Third Wave)per cup,₹247
Gwalior,Street Food (Vada Pav / Samosa)per piece,₹10
Gwalior,Biryani (chicken)per plate,₹140
Gwalior,Dosa (plain)per plate,₹45
Gwalior,Fast Food Combo (McDonald's)per meal,₹220
Gwalior,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Gwalior,Bottled Water (1 litre)per bottle,₹20
Gwalior,Rice (Basmati)1 kg,₹78
Gwalior,Wheat Flour (Atta)1 kg,₹38
Gwalior,Toor Dal1 kg,₹135
Gwalior,Milk (Full Cream)1 litre,₹52
Gwalior,Eggs12 pcs,₹68
Gwalior,Chicken1 kg,₹200
Gwalior,Paneer1 kg,₹320
Gwalior,Onions1 kg,₹25
Gwalior,Tomatoes1 kg,₹28
Gwalior,Potatoes1 kg,₹20
Gwalior,Cooking Oil (Sunflower)1 litre,₹138
Gwalior,Sugar1 kg,₹40
Gwalior,Apples (Shimla)1 kg,₹175
Gwalior,Bananas1 dozen,₹36
Gwalior,"Bread (White, Sliced)1 loaf",₹35
Gwalior,Whey Protein (1 kg)per kg,"₹3,000"
Gwalior,Auto Rickshaw (minimum fare)per ride,₹15
Gwalior,Auto Rickshaw (per km after min)per km,₹8
Gwalior,Metro / Local Train (monthly pass)per month,₹500
Gwalior,Bus (monthly pass)per month,₹350
Gwalior,Ola/Uber (avg ride)per ride,₹120
Gwalior,Petrol1 litre,₹104
Gwalior,Diesel1 litre,₹90
Gwalior,Two Wheeler EMI (avg)per month,"₹3,500"
Gwalior,Car EMI (avg)per month,"₹15,000"
Gwalior,Electricityper month,"₹1,100"
Gwalior,Water Billper month,₹150
Gwalior,Cooking Gas (LPG Cylinder)per cylinder,₹803
Gwalior,Broadband Internetper month,₹500
Gwalior,Mobile Plan (Jio/Airtel)per month,₹299
Gwalior,1 BHK in City Centreper month,"₹7,000"
Gwalior,1 BHK Outside City Centreper month,"₹4,000"
Gwalior,2 BHK in City Centreper month,"₹12,000"
Gwalior,2 BHK Outside City Centreper month,"₹7,000"
Gwalior,3 BHK in City Centreper month,"₹18,000"
Gwalior,3 BHK Outside City Centreper month,"₹11,000"
Gwalior,Home Loan EMI (2BHK avg)per month,"₹24,000"
Gwalior,PG - Private Room (with meals)per month,"₹6,000"
Gwalior,PG - Private Room (without meals)per month,"₹4,500"
Gwalior,PG - Double Sharing (with meals)per month,"₹4,500"
Gwalior,PG - Double Sharing (without meals)per month,"₹3,000"
Gwalior,PG - Triple Sharing (with meals)per month,"₹3,500"
Gwalior,PG - Triple Sharing (without meals)per month,"₹2,500"
Gwalior,"Cook (part-time, 2 meals/day)per month","₹5,867"
Gwalior,Maid / Cleaning Helpper month,"₹2,200"
Gwalior,Laundry / Ironing (dhobi)per month,"₹1,127"
Gwalior,Miscellaneous Monthly Spendper month,"₹2,200"
Gwalior,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Gwalior,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Gwalior,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Gwalior,Skincare Basics (Nykaa avg)per month,"₹1,200"
Gwalior,Amazon Prime Membershipper month,₹149
Gwalior,Gym Membershipper month,₹600
Gwalior,Movie Ticket (Multiplex)per ticket,₹150
Gwalior,Netflix (Standard Plan)per month,₹649
Gwalior,Spotify Premiumper month,₹119
Gwalior,"Haircut (Men, basic salon)per cut",₹50
Gwalior,"Domestic Beer (pint, restaurant)per pint",₹150
Gwalior,"Imported Beer (bottle, restaurant)per bottle",₹310
Prayagraj,Veg Thali (local restaurant)per plate,₹65
Prayagraj,Non-Veg Thali (local restaurant)per plate,₹120
Prayagraj,Meal for Two (high-end restaurant)per meal,₹800
Prayagraj,Chai (regular cup)per cup,₹10
Prayagraj,Coffee (Cappuccino)per cup,₹110
Prayagraj,Specialty Coffee (Third Wave)per cup,₹250
Prayagraj,Street Food (Vada Pav / Samosa)per piece,₹10
Prayagraj,Biryani (chicken)per plate,₹140
Prayagraj,Dosa (plain)per plate,₹50
Prayagraj,Fast Food Combo (McDonald's)per meal,₹220
Prayagraj,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Prayagraj,Bottled Water (1 litre)per bottle,₹20
Prayagraj,Rice (Basmati)1 kg,₹78
Prayagraj,Wheat Flour (Atta)1 kg,₹40
Prayagraj,Toor Dal1 kg,₹135
Prayagraj,Milk (Full Cream)1 litre,₹50
Prayagraj,Eggs12 pcs,₹68
Prayagraj,Chicken1 kg,₹200
Prayagraj,Paneer1 kg,₹320
Prayagraj,Onions1 kg,₹25
Prayagraj,Tomatoes1 kg,₹28
Prayagraj,Potatoes1 kg,₹20
Prayagraj,Cooking Oil (Sunflower)1 litre,₹138
Prayagraj,Sugar1 kg,₹40
Prayagraj,Apples (Shimla)1 kg,₹178
Prayagraj,Bananas1 dozen,₹38
Prayagraj,"Bread (White, Sliced)1 loaf",₹35
Prayagraj,Whey Protein (1 kg)per kg,"₹3,000"
Prayagraj,Auto Rickshaw (minimum fare)per ride,₹15
Prayagraj,Auto Rickshaw (per km after min)per km,₹8
Prayagraj,Metro / Local Train (monthly pass)per month,₹500
Prayagraj,Bus (monthly pass)per month,₹350
Prayagraj,Ola/Uber (avg ride)per ride,₹120
Prayagraj,Petrol1 litre,₹95
Prayagraj,Diesel1 litre,₹88
Prayagraj,Two Wheeler EMI (avg)per month,"₹3,500"
Prayagraj,Car EMI (avg)per month,"₹15,000"
Prayagraj,Electricityper month,"₹1,200"
Prayagraj,Water Billper month,₹150
Prayagraj,Cooking Gas (LPG Cylinder)per cylinder,₹803
Prayagraj,Broadband Internetper month,₹500
Prayagraj,Mobile Plan (Jio/Airtel)per month,₹299
Prayagraj,1 BHK in City Centreper month,"₹7,500"
Prayagraj,1 BHK Outside City Centreper month,"₹4,500"
Prayagraj,2 BHK in City Centreper month,"₹12,000"
Prayagraj,2 BHK Outside City Centreper month,"₹7,500"
Prayagraj,3 BHK in City Centreper month,"₹20,000"
Prayagraj,3 BHK Outside City Centreper month,"₹12,000"
Prayagraj,Home Loan EMI (2BHK avg)per month,"₹24,000"
Prayagraj,PG - Private Room (with meals)per month,"₹6,500"
Prayagraj,PG - Private Room (without meals)per month,"₹5,000"
Prayagraj,PG - Double Sharing (with meals)per month,"₹4,500"
Prayagraj,PG - Double Sharing (without meals)per month,"₹3,200"
Prayagraj,PG - Triple Sharing (with meals)per month,"₹3,500"
Prayagraj,PG - Triple Sharing (without meals)per month,"₹2,500"
Prayagraj,"Cook (part-time, 2 meals/day)per month","₹6,000"
Prayagraj,Maid / Cleaning Helpper month,"₹2,250"
Prayagraj,Laundry / Ironing (dhobi)per month,"₹1,150"
Prayagraj,Miscellaneous Monthly Spendper month,"₹2,250"
Prayagraj,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Prayagraj,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Prayagraj,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Prayagraj,Skincare Basics (Nykaa avg)per month,"₹1,200"
Prayagraj,Amazon Prime Membershipper month,₹149
Prayagraj,Gym Membershipper month,₹600
Prayagraj,Movie Ticket (Multiplex)per ticket,₹150
Prayagraj,Netflix (Standard Plan)per month,₹649
Prayagraj,Spotify Premiumper month,₹119
Prayagraj,"Haircut (Men, basic salon)per cut",₹50
Prayagraj,"Domestic Beer (pint, restaurant)per pint",₹150
Prayagraj,"Imported Beer (bottle, restaurant)per bottle",₹300
Meerut,Veg Thali (local restaurant)per plate,₹70
Meerut,Non-Veg Thali (local restaurant)per plate,₹130
Meerut,Meal for Two (high-end restaurant)per meal,₹800
Meerut,Chai (regular cup)per cup,₹10
Meerut,Coffee (Cappuccino)per cup,₹120
Meerut,Specialty Coffee (Third Wave)per cup,₹253
Meerut,Street Food (Vada Pav / Samosa)per piece,₹10
Meerut,Biryani (chicken)per plate,₹150
Meerut,Dosa (plain)per plate,₹50
Meerut,Fast Food Combo (McDonald's)per meal,₹230
Meerut,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Meerut,Bottled Water (1 litre)per bottle,₹20
Meerut,Rice (Basmati)1 kg,₹80
Meerut,Wheat Flour (Atta)1 kg,₹40
Meerut,Toor Dal1 kg,₹138
Meerut,Milk (Full Cream)1 litre,₹54
Meerut,Eggs12 pcs,₹72
Meerut,Chicken1 kg,₹210
Meerut,Paneer1 kg,₹330
Meerut,Onions1 kg,₹26
Meerut,Tomatoes1 kg,₹30
Meerut,Potatoes1 kg,₹22
Meerut,Cooking Oil (Sunflower)1 litre,₹140
Meerut,Sugar1 kg,₹42
Meerut,Apples (Shimla)1 kg,₹175
Meerut,Bananas1 dozen,₹38
Meerut,"Bread (White, Sliced)1 loaf",₹36
Meerut,Whey Protein (1 kg)per kg,"₹3,000"
Meerut,Auto Rickshaw (minimum fare)per ride,₹18
Meerut,Auto Rickshaw (per km after min)per km,₹10
Meerut,Metro / Local Train (monthly pass)per month,₹600
Meerut,Bus (monthly pass)per month,₹400
Meerut,Ola/Uber (avg ride)per ride,₹135
Meerut,Petrol1 litre,₹95
Meerut,Diesel1 litre,₹88
Meerut,Two Wheeler EMI (avg)per month,"₹3,500"
Meerut,Car EMI (avg)per month,"₹15,000"
Meerut,Electricityper month,"₹1,300"
Meerut,Water Billper month,₹180
Meerut,Cooking Gas (LPG Cylinder)per cylinder,₹803
Meerut,Broadband Internetper month,₹550
Meerut,Mobile Plan (Jio/Airtel)per month,₹299
Meerut,1 BHK in City Centreper month,"₹8,000"
Meerut,1 BHK Outside City Centreper month,"₹5,000"
Meerut,2 BHK in City Centreper month,"₹13,000"
Meerut,2 BHK Outside City Centreper month,"₹8,000"
Meerut,3 BHK in City Centreper month,"₹22,000"
Meerut,3 BHK Outside City Centreper month,"₹13,000"
Meerut,Home Loan EMI (2BHK avg)per month,"₹26,000"
Meerut,PG - Private Room (with meals)per month,"₹7,000"
Meerut,PG - Private Room (without meals)per month,"₹5,000"
Meerut,PG - Double Sharing (with meals)per month,"₹5,000"
Meerut,PG - Double Sharing (without meals)per month,"₹3,500"
Meerut,PG - Triple Sharing (with meals)per month,"₹4,000"
Meerut,PG - Triple Sharing (without meals)per month,"₹2,800"
Meerut,"Cook (part-time, 2 meals/day)per month","₹6,133"
Meerut,Maid / Cleaning Helpper month,"₹2,300"
Meerut,Laundry / Ironing (dhobi)per month,"₹1,173"
Meerut,Miscellaneous Monthly Spendper month,"₹2,300"
Meerut,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Meerut,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Meerut,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Meerut,Skincare Basics (Nykaa avg)per month,"₹1,200"
Meerut,Amazon Prime Membershipper month,₹149
Meerut,Gym Membershipper month,₹700
Meerut,Movie Ticket (Multiplex)per ticket,₹160
Meerut,Netflix (Standard Plan)per month,₹649
Meerut,Spotify Premiumper month,₹119
Meerut,"Haircut (Men, basic salon)per cut",₹60
